,,,,Childhood Obesity Prevalence,,,,,,,
00AZGK,E05000443,Lewisham,Evelyn,14.7,15.6,12.8,13.4,27.1,27.3,27.0,27.02
00AZGL,E05000444,Lewisham,Forest Hill,8.5,10.1,10.1,9.0,19.3,20.2,20.7,22.03
00AZGM,E05000445,Lewisham,Grove Park,14.9,14.2,12.3,10.6,26.0,25.1,24.2,24.21
00AZGN,E05000446,Lewisham,Ladywell,11.4,9.4,6.7,7.3,22.3,24.8,25.7,26.85
00AZGP,E05000447,Lewisham,Lee Green,8.3,9.1,8.6,8.6,17.6,19.7,16.8,18.80
00AZGQ,E05000448,Lewisham,Lewisham Central,12.7,10.8,11.4,12.0,22.3,21.3,26.0,25.26
00AZGR,E05000449,Lewisham,New Cross,15.4,16.4,16.4,15.6,28.4,29.5,28.1,27.47
00AZGS,E05000450,Lewisham,Perry Vale,12.4,11.7,9.8,9.7,22.8,22.9,23.4,23.97
00AZGT,E05000451,Lewisham,Rushey Green,14.7,13.1,13.8,13.7,24.2,20.8,20.7,20.05
00AZGU,E05000452,Lewisham,Sydenham,11.1,10.5,10.3,10.6,22.6,26.1,26.2,27.49
00AZGW,E05000453,Lewisham,Telegraph Hill,15.1,12.8,11.8,11.3,22.8,24.2,23.0,23.40
00AZGX,E05000454,Lewisham,Whitefoot,14.2,14.6,14.3,12.6,24.3,26.1,25.3,24.88
00BAFX,E05000455,Merton,Abbey,5.4,5.3,5.4,4.1,18.3,18.6,15.6,14.75
00BAFY,E05000456,Merton,Cannon Hill,8.2,7.5,5.9,6.2,15.4,20.8,24.3,22.00
00BAFZ,E05000457,Merton,Colliers Wood,10.1,9.4,10.0,10.5,24.9,23.3,18.7,17.26
00BAGA,E05000458,Merton,Cricket Green,12.6,11.5,11.7,11.9,23.4,25.3,23.8,24.01
00BAGB,E05000459,Merton,Dundonald,2.9,3.3,2.6,n/a,6.7,7.2,10.5,11.92
00BAGC,E05000460,Merton,Figge's Marsh,13.3,14.9,14.4,13.5,19.8,24.3,25.4,26.96
00BAGD,E05000461,Merton,Graveney,10.7,13.5,13.7,12.4,24.0,23.6,25.7,27.16
00BAGE,E05000462,Merton,Hillside,n/a,7.4,n/a,5.1,19.3,20.0,20.2,n/a
00BAGF,E05000463,Merton,Lavender Fields,8.1,9.2,10.6,12.7,23.1,25.7,22.4,25.48
00BAGG,E05000464,Merton,Longthornton,9.1,11.6,13.5,14.6,21.8,21.5,20.8,23.50
00BAGH,E05000465,Merton,Lower Morden,8.7,10.3,8.1,9.3,13.5,15.2,18.0,18.15
00BAGJ,E05000466,Merton,Merton Park,7.3,5.7,4.9,4.7,14.8,10.0,12.6,11.46
00BAGK,E05000467,Merton,Pollards Hill,16.0,15.3,13.2,10.9,22.6,24.9,24.0,26.20
00BAGL,E05000468,Merton,Ravensbury,10.0,11.3,11.2,12.4,18.6,19.7,21.4,24.21
00BAGM,E05000469,Merton,Raynes Park,3.7,n/a,3.2,2.0,12.0,14.5,14.6,11.83
00BAGN,E05000470,Merton,St. Helier,6.9,9.1,8.8,11.9,22.7,21.9,22.3,21.77
00BAGP,E05000471,Merton,Trinity,6.8,7.8,6.8,6.4,19.4,15.8,19.2,17.14
00BAGQ,E05000472,Merton,Village,n/a,n/a,n/a,n/a,19.3,20.0,20.2,n/a
00BAGR,E05000473,Merton,West Barnes,6.3,6.7,5.3,5.5,19.8,19.4,20.0,18.00
00BAGS,E05000474,Merton,Wimbledon Park,6.8,5.5,4.2,4.2,16.2,14.6,12.8,13.30
00BBGB,E05000475,Newham,Beckton,14.3,13.2,13.1,13.0,28.0,28.2,24.0,21.40
00BBGC,E05000476,Newham,Boleyn,12.5,11.8,10.4,13.0,22.8,24.7,27.3,29.07
00BBGD,E05000477,Newham,Canning Town North,16.9,18.2,17.6,15.0,26.8,28.1,29.0,29.55
00BBGE,E05000478,Newham,Canning Town South,16.6,13.7,13.6,14.3,27.2,26.9,27.5,27.80
00BBGF,E05000479,Newham,Custom House,15.2,14.2,13.0,12.2,24.6,25.2,24.7,26.52
00BBGG,E05000480,Newham,East Ham Central,13.1,12.7,14.1,13.4,24.2,24.3,26.5,26.13
00BBGH,E05000481,Newham,East Ham North,14.6,12.8,12.8,10.7,24.2,24.2,22.5,24.89
00BBGJ,E05000482,Newham,East Ham South,13.5,11.9,10.4,10.4,26.7,27.1,26.2,26.55
00BBGK,E05000483,Newham,Forest Gate North,11.1,13.6,15.4,16.2,27.3,26.4,26.0,24.31
00BBGL,E05000484,Newham,Forest Gate South,13.2,13.3,11.7,10.7,20.7,20.9,26.9,27.70
00BBGM,E05000485,Newham,Green Street East,12.3,11.3,9.9,9.5,23.3,22.9,25.0,25.82
00BBGN,E05000486,Newham,Green Street West,13.4,13.2,12.9,12.6,23.5,21.8,22.9,20.77
00BBGP,E05000487,Newham,Little Ilford,10.0,9.7,11.6,12.8,25.1,27.8,27.2,26.53
00BBGQ,E05000488,Newham,Manor Park,8.6,9.3,9.2,10.9,24.3,23.0,24.7,26.05
00BBGR,E05000489,Newham,Plaistow North,13.2,14.6,13.8,13.0,24.2,22.5,22.4,23.73
00BBGS,E05000490,Newham,Plaistow South,15.1,15.5,15.1,14.7,27.7,29.7,26.5,27.61
00BBGT,E05000491,Newham,Royal Docks,13.0,15.1,14.0,12.4,26.2,27.1,33.0,31.35
00BBGU,E05000492,Newham,Stratford and New Town,13.6,11.5,11.1,11.3,27.8,26.2,23.6,23.04
00BBGW,E05000493,Newham,Wall End,14.3,12.6,11.5,10.2,23.7,25.0,26.4,24.32
00BBGX,E05000494,Newham,West Ham,14.1,13.9,14.7,14.5,25.3,24.9,26.4,27.22
00BCFY,E05000495,Redbridge,Aldborough,11.0,11.3,12.5,11.5,22.2,19.3,22.0,21.43
00BCFZ,E05000496,Redbridge,Barkingside,10.5,7.9,8.3,7.6,20.1,21.3,20.5,21.51
00BCGA,E05000497,Redbridge,Bridge,12.8,16.7,15.7,9.6,19.6,18.6,16.3,17.89
00BCGB,E05000498,Redbridge,Chadwell,12.1,12.5,12.4,13.6,23.2,23.2,24.9,27.39
00BCGC,E05000499,Redbridge,Church End,9.0,10.3,10.2,7.9,13.9,14.5,17.7,15.60
00BCGD,E05000500,Redbridge,Clayhall,7.6,7.9,7.7,6.9,21.7,23.7,22.6,23.14
00BCGE,E05000501,Redbridge,Clementswood,14.6,13.8,11.0,10.9,20.6,22.0,21.9,20.88
00BCGF,E05000502,Redbridge,Cranbrook,10.8,11.0,9.6,12.2,21.8,21.9,21.2,18.66
00BCGG,E05000503,Redbridge,Fairlop,14.5,13.1,11.1,11.3,23.3,27.3,26.6,26.47
00BCGH,E05000504,Redbridge,Fullwell,12.5,9.6,9.3,9.8,25.3,26.7,27.7,26.26
00BCGJ,E05000505,Redbridge,Goodmayes,13.8,16.2,14.1,13.0,23.8,25.2,24.4,22.49
00BCGK,E05000506,Redbridge,Hainault,11.5,9.9,9.9,9.7,24.0,26.2,24.7,26.17
00BCGL,E05000507,Redbridge,Loxford,13.4,12.9,12.0,11.8,24.0,24.8,25.6,25.71
00BCGM,E05000508,Redbridge,Mayfield,11.1,12.1,12.2,12.6,26.4,26.9,24.7,23.12
00BCGN,E05000509,Redbridge,Monkhams,6.2,7.9,8.7,7.5,17.4,16.8,14.5,12.32
00BCGP,E05000510,Redbridge,Newbury,13.7,15.6,14.3,14.9,22.1,22.6,22.2,22.38
00BCGQ,E05000511,Redbridge,Roding,11.5,12.3,9.9,8.9,19.3,21.9,21.6,21.28
00BCGR,E05000512,Redbridge,Seven Kings,11.2,10.8,11.0,8.9,24.1,24.8,25.9,26.11
00BCGS,E05000513,Redbridge,Snaresbrook,9.3,9.0,7.1,5.6,18.8,16.5,18.2,13.79
00BCGT,E05000514,Redbridge,Valentines,10.9,9.0,10.2,9.7,21.3,23.3,23.7,24.56
00BCGU,E05000515,Redbridge,Wanstead,10.3,10.7,10.7,9.5,21.4,20.4,19.6,18.59
00BDFW,E05000516,Richmond upon Thames,Barnes,6.9,7.5,7.9,4.8,19.8,19.2,19.8,14.66
00BDFX,E05000517,Richmond upon Thames,East Sheen,4.6,7.0,7.0,5.0,7.5,7.0,8.3,7.59
00BDFY,E05000518,Richmond upon Thames,Fulwell and Hampton Hill,6.2,7.5,5.7,5.6,5.9,6.5,6.3,8.96
00BDFZ,E05000519,Richmond upon Thames,"Ham, Petersham & Richmond Riverside",5.5,5.5,3.9,5.0,14.3,14.5,13.7,13.19
00BDGA,E05000520,Richmond upon Thames,Hampton,6.3,4.7,5.2,5.3,11.0,16.0,16.4,14.58
00BDGB,E05000521,Richmond upon Thames,Hampton North,10.9,9.1,9.5,7.8,16.0,18.8,18.5,19.74
00BDGC,E05000522,Richmond upon Thames,Hampton Wick,5.1,4.7,5.9,6.4,9.8,6.5,8.3,10.14
00BDGD,E05000523,Richmond upon Thames,Heathfield,9.9,10.1,10.3,9.6,13.9,15.6,18.8,18.89
00BDGE,E05000524,Richmond upon Thames,Kew,4.4,4.2,3.3,3.5,10.3,11.4,12.2,12.61
00BDGF,E05000525,Richmond upon Thames,Mortlake and Barnes Common,2.5,3.7,3.8,5.3,8.6,10.3,9.1,11.33
00BDGG,E05000526,Richmond upon Thames,North Richmond,2.8,n/a,3.1,4.7,12.3,13.3,13.2,11.16
00BDGH,E05000527,Richmond upon Thames,St. Margarets & North Twickenham,5.1,4.9,4.4,4.0,10.0,10.8,9.7,8.91
00BDGJ,E05000528,Richmond upon Thames,South Richmond,5.2,6.9,5.9,4.7,5.7,10.3,9.5,9.87
00BDGK,E05000529,Richmond upon Thames,South Twickenham,4.9,5.9,4.6,5.8,6.2,5.5,9.4,8.70
00BDGL,E05000530,Richmond upon Thames,Teddington,4.7,5.7,8.5,7.4,7.9,5.8,6.2,5.93
00BDGM,E05000531,Richmond upon Thames,Twickenham Riverside,4.8,n/a,4.2,3.2,7.9,3.9,7.4,7.57
00BDGN,E05000532,Richmond upon Thames,West Twickenham,8.2,7.5,5.5,5.3,14.0,13.8,12.5,10.80
00BDGP,E05000533,Richmond upon Thames,Whitton,9.5,10.5,9.4,9.3,13.8,14.5,12.4,14.55
00BEGC,E05000534,Southwark,Brunswick Park,14.5,13.5,13.0,11.9,23.0,25.2,25.4,27.44
00BEGD,E05000535,Southwark,Camberwell Green,20.0,18.0,17.0,16.3,26.2,27.3,25.6,31.69
00BEGE,E05000536,Southwark,Cathedrals,12.7,11.6,12.3,11.4,30.0,23.3,28.1,22.78
00BEGF,E05000537,Southwark,Chaucer,16.6,15.2,12.0,12.8,33.1,32.7,26.8,23.26
00BEGG,E05000538,Southwark,College,14.1,13.0,12.6,14.1,20.4,21.7,22.6,24.72
00BEGH,E05000539,Southwark,East Dulwich,5.6,6.1,6.5,5.9,14.9,15.8,18.7,19.31
00BEGJ,E05000540,Southwark,East Walworth,16.8,16.4,17.7,16.4,24.3,27.7,32.1,35.00
00BEGK,E05000541,Southwark,Faraday,15.6,16.9,16.6,19.0,29.6,29.5,30.1,30.19
00BEGL,E05000542,Southwark,Grange,14.8,12.4,15.1,14.3,24.2,26.1,25.3,27.14
00BEGM,E05000543,Southwark,Livesey,16.1,14.9,12.7,15.0,27.4,26.9,28.8,31.65
00BEGN,E05000544,Southwark,Newington,17.0,15.9,16.1,13.7,24.7,25.9,28.7,26.65
00BEGP,E05000545,Southwark,Nunhead,13.5,13.8,15.1,14.5,25.5,26.1,25.9,24.80
00BEGQ,E05000546,Southwark,Peckham,16.0,16.4,14.8,15.9,26.4,28.9,30.4,30.14
00BEGR,E05000547,Southwark,Peckham Rye,9.4,8.4,8.3,9.2,21.9,21.9,19.9,19.69
00BEGS,E05000548,Southwark,Riverside,13.9,11.7,9.6,9.8,38.1,36.5,28.2,24.06
00BEGT,E05000549,Southwark,Rotherhithe,15.7,13.4,12.0,10.3,29.5,30.4,31.5,31.60
00BEGU,E05000550,Southwark,South Bermondsey,16.2,13.9,12.9,11.2,29.1,30.5,30.1,29.64
00BEGW,E05000551,Southwark,South Camberwell,9.9,9.1,10.2,10.2,26.8,27.9,29.3,23.88
00BEGX,E05000552,Southwark,Surrey Docks,10.9,9.7,8.9,8.5,27.4,30.2,25.8,23.20
00BEGY,E05000553,Southwark,The Lane,10.8,13.5,15.3,13.2,23.3,26.8,27.9,29.21
00BEGZ,E05000554,Southwark,Village,5.5,5.4,5.8,6.6,12.0,13.3,10.3,11.97
00BFGC,E05000555,Sutton,Beddington North,5.9,8.6,7.0,6.3,22.5,22.0,20.6,20.41
00BFGD,E05000556,Sutton,Beddington South,14.1,10.9,11.1,8.6,23.5,21.9,24.1,21.81
00BFGE,E05000557,Sutton,Belmont,7.4,8.4,8.5,7.9,15.9,18.9,19.7,17.23
00BFGF,E05000558,Sutton,Carshalton Central,8.9,8.3,8.1,6.4,13.3,14.8,14.1,13.07
00BFGG,E05000559,Sutton,Carshalton South and Clockhouse,5.4,4.5,6.7,5.9,16.5,14.2,13.0,14.57
00BFGH,E05000560,Sutton,Cheam,6.2,7.0,5.7,7.1,13.6,13.5,13.1,12.54
00BFGJ,E05000561,Sutton,Nonsuch,6.3,6.4,3.9,4.6,14.9,15.5,11.6,10.69
00BFGK,E05000562,Sutton,St. Helier,10.9,11.2,11.7,11.5,24.4,24.8,24.7,26.53
00BFGL,E05000563,Sutton,Stonecot,6.5,7.4,9.6,8.5,15.8,15.5,18.6,20.30
00BFGM,E05000564,Sutton,Sutton Central,7.1,8.8,9.4,9.1,21.3,17.8,18.6,20.64
00BFGN,E05000565,Sutton,Sutton North,10.1,10.1,10.4,9.5,17.7,19.5,20.0,20.19
00BFGP,E05000566,Sutton,Sutton South,8.0,6.2,6.7,8.2,18.9,17.9,21.0,18.23
00BFGQ,E05000567,Sutton,Sutton West,7.2,7.0,8.0,8.3,15.6,16.5,20.1,17.15
00BFGR,E05000568,Sutton,The Wrythe,6.1,7.4,8.2,8.0,17.1,20.2,21.5,23.99
00BFGS,E05000569,Sutton,Wallington North,7.7,7.6,6.9,7.2,15.8,15.6,19.0,15.69
00BFGT,E05000570,Sutton,Wallington South,5.7,6.7,6.5,8.3,17.8,19.8,21.0,24.51
00BFGU,E05000571,Sutton,Wandle Valley,11.8,10.3,11.8,10.0,21.5,20.7,20.2,22.77
00BFGW,E05000572,Sutton,Worcester Park,5.4,7.1,8.8,8.0,16.6,18.5,18.3,18.24
00BGFW,E05000573,Tower Hamlets,Bethnal Green North,13.5,15.7,15.9,15.5,27.0,27.4,26.9,25.7
00BGFX,E05000574,Tower Hamlets,Bethnal Green South,16.8,15.6,13.5,14.5,25.9,22.8,23.3,24.7
00BGFY,E05000575,Tower Hamlets,Blackwall and Cubitt Town,11.1,10.4,10.4,10.8,25.3,23.0,25.7,25.5
00BGFZ,E05000576,Tower Hamlets,Bow East,13.9,14.6,15.1,14.3,28.2,26.3,27.5,24.8
00BGGA,E05000577,Tower Hamlets,Bow West,10.2,10.6,10.4,10.6,22.6,21.4,19.8,22.8
00BGGB,E05000578,Tower Hamlets,Bromley-by-Bow,13.1,12.8,12.7,12.5,26.6,26.2,25.2,24.2
00BGGC,E05000579,Tower Hamlets,East India and Lansbury,14.7,13.9,13.6,12.8,29.9,28.3,25.9,24.5
00BGGD,E05000580,Tower Hamlets,Limehouse,12.7,12.5,12.3,12.5,26.5,25.8,25.4,28.1
00BGGE,E05000581,Tower Hamlets,Mile End and Globe Town,12.1,10.9,13.8,13.4,26.0,26.0,23.7,24.4
00BGGF,E05000582,Tower Hamlets,Mile End East,12.5,12.3,12.6,11.8,24.6,28.1,31.0,30.0
00BGGG,E05000583,Tower Hamlets,Millwall,11.1,9.9,8.5,9.0,22.5,24.3,24.9,25.9
00BGGH,E05000584,Tower Hamlets,St. Dunstan's and Stepney Green,12.8,12.0,12.7,12.4,26.5,27.2,26.8,26.1
00BGGJ,E05000585,Tower Hamlets,St. Katherine's and Wapping,12.7,12.2,13.2,10.7,24.9,23.0,16.4,20.6
00BGGK,E05000586,Tower Hamlets,Shadwell,13.6,14.5,13.5,15.2,24.4,23.6,27.6,26.6
00BGGL,E05000587,Tower Hamlets,Spitalfields and Banglatown,16.2,17.4,17.0,14.2,23.6,24.4,23.7,24.8
00BGGM,E05000588,Tower Hamlets,Weavers,16.3,17.1,15.6,14.6,24.3,25.8,26.1,26.9
00BGGN,E05000589,Tower Hamlets,Whitechapel,12.0,12.1,11.4,13.4,25.5,25.5,28.6,25.7
00BHFX,E05000590,Waltham Forest,Cann Hall,9.2,9.5,10.2,10.8,22.5,24.5,21.9,24.00
00BHFY,E05000591,Waltham Forest,Cathall,10.5,11.0,11.7,11.9,21.1,21.3,23.6,25.12
00BHFZ,E05000592,Waltham Forest,Chapel End,11.5,12.1,10.8,10.1,22.2,22.6,23.6,22.72
00BHGA,E05000593,Waltham Forest,Chingford Green,8.7,7.8,7.5,8.4,19.6,20.7,17.2,17.78
00BHGB,E05000594,Waltham Forest,Endlebury,7.4,5.4,5.6,8.9,18.2,18.4,18.6,19.69
00BHGC,E05000595,Waltham Forest,Forest,7.7,7.5,9.8,9.4,18.3,16.8,22.8,22.78
00BHGD,E05000596,Waltham Forest,Grove Green,9.4,9.1,9.6,10.8,15.1,18.2,23.8,30.79
00BHGE,E05000597,Waltham Forest,Hale End and Highams Park,11.0,10.0,7.8,6.9,14.4,16.5,18.4,19.77
00BHGF,E05000598,Waltham Forest,Hatch Lane,6.4,5.6,7.0,8.1,20.3,19.1,17.6,18.09
00BHGG,E05000599,Waltham Forest,High Street,16.1,13.6,12.0,10.0,24.4,24.6,23.9,24.42
00BHGH,E05000600,Waltham Forest,Higham Hill,12.7,12.5,10.6,10.3,24.9,26.9,27.5,26.76
00BHGJ,E05000601,Waltham Forest,Hoe Street,11.6,12.1,11.8,10.7,24.4,24.5,24.7,25.71
00BHGK,E05000602,Waltham Forest,Larkswood,11.9,13.7,13.1,11.2,24.9,27.2,22.8,20.41
00BHGL,E05000603,Waltham Forest,Lea Bridge,11.4,11.3,9.8,11.4,22.4,22.2,21.8,23.58
00BHGM,E05000604,Waltham Forest,Leyton,9.4,10.6,11.4,13.4,20.0,20.5,19.5,22.59
00BHGN,E05000605,Waltham Forest,Leytonstone,6.1,6.2,8.3,9.9,18.2,16.6,17.4,17.77
00BHGP,E05000606,Waltham Forest,Markhouse,10.0,9.6,9.6,10.7,21.0,23.7,25.1,25.00
00BHGQ,E05000607,Waltham Forest,Valley,9.6,10.9,10.9,11.5,20.2,19.4,20.5,24.21
00BHGR,E05000608,Waltham Forest,William Morris,12.1,11.8,10.0,11.5,21.4,24.6,25.1,23.41
00BHGS,E05000609,Waltham Forest,Wood Street,7.8,8.9,10.0,12.0,17.5,20.2,21.8,24.37
00BJFZ,E05000610,Wandsworth,Balham,8.2,6.9,4.4,5.5,7.5,10.9,12.3,15.59
00BJGA,E05000611,Wandsworth,Bedford,10.6,10.0,7.9,8.2,15.5,17.0,18.0,16.00
00BJGB,E05000612,Wandsworth,Earlsfield,10.2,11.3,10.6,9.8,17.8,18.5,21.9,21.54
00BJGC,E05000613,Wandsworth,East Putney,3.2,5.0,5.2,7.0,16.3,13.4,11.8,15.26
00BJGD,E05000614,Wandsworth,Fairfield,6.7,6.7,9.1,7.5,18.5,22.2,21.3,21.19
00BJGE,E05000615,Wandsworth,Furzedown,8.9,9.0,8.7,10.1,17.0,18.3,20.0,19.03
00BJGF,E05000616,Wandsworth,Graveney,12.5,12.1,12.7,10.9,23.9,22.3,21.2,21.82
00BJGG,E05000617,Wandsworth,Latchmere,16.6,16.3,15.8,13.7,25.9,27.0,27.1,26.71
00BJGH,E05000618,Wandsworth,Nightingale,4.1,3.4,4.3,4.1,15.0,15.7,18.5,19.10
00BJGJ,E05000619,Wandsworth,Northcote,5.1,3.2,4.0,3.4,16.5,11.0,10.4,8.42
00BJGK,E05000620,Wandsworth,Queenstown,14.0,14.5,13.3,11.1,28.5,28.5,25.6,26.02
00BJGL,E05000621,Wandsworth,Roehampton,13.5,14.1,14.5,11.8,22.6,23.4,22.2,21.69
00BJGM,E05000622,Wandsworth,St. Mary's Park,10.4,10.9,11.6,12.7,27.9,25.0,23.8,24.23
00BJGN,E05000623,Wandsworth,Shaftesbury,8.6,10.4,8.8,7.8,26.2,27.8,26.6,24.14
00BJGP,E05000624,Wandsworth,Southfields,9.2,8.2,7.6,6.6,15.5,16.0,17.3,16.52
00BJGQ,E05000625,Wandsworth,Thamesfield,3.4,3.9,4.0,4.6,8.5,9.9,11.7,13.64
00BJGR,E05000626,Wandsworth,Tooting,10.2,10.9,11.0,10.6,21.9,22.2,21.0,20.34
00BJGS,E05000627,Wandsworth,Wandsworth Common,6.8,7.3,8.9,8.6,13.2,14.5,16.7,17.17
00BJGT,E05000628,Wandsworth,West Hill,12.8,12.6,11.5,9.6,21.4,20.4,18.4,20.84
00BJGU,E05000629,Wandsworth,West Putney,8.5,11.4,12.0,12.4,17.3,18.5,21.8,20.68
00BKGA,E05000630,Westminster,Abbey Road,10.2,7.7,9.3,8.5,21.4,23.3,24.0,23.17
00BKGB,E05000631,Westminster,Bayswater,9.3,8.7,10.5,9.5,21.4,21.6,20.2,21.98
00BKGC,E05000632,Westminster,Bryanston and Dorset Square,11.0,11.2,11.0,12.2,27.7,34.9,35.7,34.04
00BKGD,E05000633,Westminster,Churchill,14.8,13.2,13.7,14.6,25.2,25.7,26.9,26.92
00BKGE,E05000634,Westminster,Church Street,14.0,14.0,13.6,13.8,28.3,28.8,26.8,26.20
00BKGF,E05000635,Westminster,Harrow Road,13.5,13.6,12.5,10.9,24.0,27.1,27.3,29.45
00BKGG,E05000636,Westminster,Hyde Park,10.9,10.1,9.5,11.6,20.8,20.6,15.8,21.43
00BKGH,E05000637,Westminster,Knightsbridge and Belgravia,n/a,n/a,n/a,n/a,24.9,25.5,24.6,n/a
00BKGJ,E05000638,Westminster,Lancaster Gate,14.2,10.8,10.8,6.0,24.0,22.9,22.1,22.76
00BKGK,E05000639,Westminster,Little Venice,10.7,10.5,11.8,9.1,26.9,26.9,22.0,21.34
00BKGL,E05000640,Westminster,Maida Vale,12.3,10.2,10.3,8.5,27.2,23.8,23.7,25.25
00BKGM,E05000641,Westminster,Marylebone High Street,n/a,n/a,11.8,10.0,24.9,25.5,24.6,n/a
00BKGN,E05000642,Westminster,Queen's Park,14.0,12.8,12.3,11.0,26.9,27.9,26.8,29.16
00BKGP,E05000643,Westminster,Regent's Park,7.6,7.3,6.3,7.5,25.2,23.1,21.7,20.83
00BKGQ,E05000644,Westminster,St. James's,11.4,10.8,11.5,12.6,23.6,24.2,24.2,26.09
00BKGR,E05000645,Westminster,Tachbrook,13.5,16.2,13.4,13.1,21.5,23.7,25.7,32.00
00BKGS,E05000646,Westminster,Vincent Square,9.8,7.2,8.2,10.0,21.2,22.1,22.2,24.85
00BKGT,E05000647,Westminster,Warwick,12.4,12.2,12.0,13.5,19.8,19.6,21.2,25.23
00BKGU,E05000648,Westminster,Westbourne,17.6,14.9,13.7,11.7,26.7,28.0,26.6,26.56
00BKGW,E05000649,Westminster,West End,9.2,9.4,n/a,n/a,22.7,19.7,21.2,23.88
#1,E12000007,,London,11.3,11.2,10.9,10.8,21.7,22.1,22.3,22.5
#2,E92000001,,England,9.6,9.6,9.4,9.4,18.7,19.0,19.1,19.1
#3,K04000001,,England and Wales,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
